set_boundary,num_reps,context,trigger,query,neg,log_likelihood,negation_probability,probability_query_observed
3,500,bag,headphones,chalk,1,-0.164874643190234,0.848,0.848
3,500,bag,pen,chalk,1,-2.3434070875143007,0.096,0.096
3,500,bag,makeup,headphones,0,-0.19601488392595706,0.178,0.8220000000000001
3,500,bag,headphones,makeup,1,-0.1960148839259572,0.822,0.822
3,500,bag,makeup,pen,1,-0.09651090038084373,0.908,0.908
3,500,bag,chalk,makeup,0,-0.657780036722654,0.482,0.518
3,500,bag,makeup,chalk,1,-0.657780036722654,0.518,0.518
3,500,bag,pen,chalk,1,-2.3434070875143007,0.096,0.096
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,makeup,headphones,0,-0.19601488392595706,0.178,0.8220000000000001
3,500,bag,pen,chalk,0,-0.10092591858996053,0.096,0.904
3,500,bag,chalk,pen,1,-0.10092591858996053,0.904,0.904
3,500,bag,chalk,makeup,0,-0.657780036722654,0.482,0.518
3,500,bag,headphones,chalk,0,-1.8838747581358604,0.848,0.15200000000000002
3,500,bag,pen,chalk,1,-2.3434070875143007,0.096,0.096
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bag,makeup,headphones,0,-0.19601488392595706,0.178,0.8220000000000001
3,500,bag,pen,headphones,0,-0.012072581234269249,0.012,0.988
3,500,bag,headphones,makeup,0,-1.7259717286900516,0.822,0.17800000000000005
3,500,bakery,ice cream,muffins,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,pretzels,muffins,1,-0.16960278438617998,0.844,0.844
3,500,bakery,ice cream,muffins,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,muffins,pretzels,1,-1.8578992717326,0.156,0.156
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,muffins,pretzels,1,-1.8578992717326,0.156,0.156
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,ice cream,muffins,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,water,muffins,1,-0.07257069283483537,0.93,0.93
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,water,muffins,1,-0.07257069283483537,0.93,0.93
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,muffins,ice cream,1,-0.843970070294529,0.43,0.43
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,pretzels,muffins,1,-0.16960278438617998,0.844,0.844
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,muffins,pretzels,0,-0.16960278438617998,0.156,0.844
3,500,bakery,ice cream,water,1,-2.551046452292545,0.078,0.078
3,500,bakery,ice cream,muffins,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,ice cream,muffins,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,water,ice cream,1,-0.08121005542554317,0.922,0.922
3,500,bakery,water,ice cream,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,bakery,ice cream,muffins,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,water,muffins,0,-2.659260036932779,0.93,0.06999999999999995
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,pretzels,muffins,1,-0.16960278438617998,0.844,0.844
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,muffins,pretzels,0,-0.16960278438617998,0.156,0.844
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,ice cream,pretzels,1,-1.6713133161521878,0.188,0.188
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,water,muffins,1,-0.07257069283483537,0.93,0.93
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,water,muffins,0,-2.659260036932779,0.93,0.06999999999999995
3,500,bakery,muffins,water,0,-0.0725706928348355,0.07,0.9299999999999999
3,500,bakery,ice cream,muffins,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,pretzels,water,0,-0.35667494393873245,0.3,0.7
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,bakery,ice cream,muffins,1,-0.5621189181535413,0.57,0.57
3,500,bakery,water,pretzels,0,-1.203972804325936,0.7,0.30000000000000004
3,500,bakery,muffins,ice cream,1,-0.843970070294529,0.43,0.43
3,500,bakery,water,muffins,0,-2.659260036932779,0.93,0.06999999999999995
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,ice cream,pretzels,0,-0.20825493882045903,0.188,0.812
3,500,bakery,water,ice cream,0,-2.5510464522925456,0.922,0.07799999999999996
3,500,bakery,ice cream,water,0,-0.08121005542554317,0.078,0.922
3,500,bakery,pretzels,ice cream,1,-0.20825493882045903,0.812,0.812
3,500,bakery,muffins,pretzels,0,-0.16960278438617998,0.156,0.844
3,500,bakery,water,pretzels,1,-0.35667494393873245,0.7,0.7
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,bikini,shorts,0,-2.476938480138824,0.916,0.08399999999999996
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,shorts,1,-0.08338160893905101,0.92,0.92
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,bikini,jeans,1,-0.7721903879003982,0.462,0.462
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,jacket,shorts,0,-2.525728644308256,0.92,0.07999999999999996
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,jacket,0,-0.6161861394238168,0.46,0.54
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,jacket,shorts,1,-0.08338160893905101,0.92,0.92
3,500,beach,shorts,bikini,1,-2.4769384801388235,0.084,0.084
3,500,beach,jacket,bikini,1,-0.6161861394238168,0.54,0.54
3,500,beach,bikini,jeans,0,-0.6198967188203526,0.462,0.538
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,shorts,jacket,0,-0.08338160893905101,0.08,0.92
3,500,beach,bikini,jeans,0,-0.6198967188203526,0.462,0.538
3,500,beach,jacket,bikini,1,-0.6161861394238168,0.54,0.54
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,shorts,bikini,0,-0.08773891430800675,0.084,0.916
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,shorts,jeans,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,beach,shorts,bikini,1,-2.4769384801388235,0.084,0.084
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,bikini,jeans,1,-0.7721903879003982,0.462,0.462
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,bikini,jacket,0,-0.6161861394238168,0.46,0.54
3,500,beach,bikini,jacket,1,-0.7765287894989963,0.46,0.46
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,shorts,bikini,1,-2.4769384801388235,0.084,0.084
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,jeans,0,-0.6198967188203526,0.462,0.538
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,shorts,jeans,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,bikini,shorts,0,-2.476938480138824,0.916,0.08399999999999996
3,500,beach,shorts,jacket,0,-0.08338160893905101,0.08,0.92
3,500,beach,bikini,shorts,0,-2.476938480138824,0.916,0.08399999999999996
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,jacket,0,-0.6161861394238168,0.46,0.54
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,shorts,1,-0.08338160893905101,0.92,0.92
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,0,-2.476938480138824,0.916,0.08399999999999996
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,jacket,shorts,0,-2.525728644308256,0.92,0.07999999999999996
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,shorts,jeans,1,-2.6882475738060303,0.068,0.068
3,500,beach,shorts,jeans,1,-2.6882475738060303,0.068,0.068
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,jeans,jacket,0,-0.7256703722655053,0.516,0.484
3,500,beach,jacket,jeans,0,-0.6616485135005743,0.484,0.516
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,shorts,jacket,0,-0.08338160893905101,0.08,0.92
3,500,beach,shorts,jacket,1,-2.525728644308255,0.08,0.08
3,500,beach,jeans,shorts,1,-0.0704224642965458,0.932,0.932
3,500,beach,shorts,jeans,1,-2.6882475738060303,0.068,0.068
3,500,beach,bikini,shorts,1,-0.08773891430800675,0.916,0.916
3,500,beach,bikini,shorts,0,-2.476938480138824,0.916,0.08399999999999996
3,500,beach,jeans,bikini,1,-0.6198967188203526,0.538,0.538
3,500,beach,jacket,jeans,1,-0.7256703722655053,0.484,0.484
3,500,beach,bikini,shorts,0,-2.476938480138824,0.916,0.08399999999999996
3,500,beach,bikini,jeans,1,-0.7721903879003982,0.462,0.462
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,tea,heater,1,-0.0704224642965458,0.932,0.932
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,tea,heater,1,-0.0704224642965458,0.932,0.932
3,500,cold,heater,tea,1,-2.6882475738060303,0.068,0.068
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,tea,heater,1,-0.0704224642965458,0.932,0.932
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,tea,heater,0,-2.688247573806031,0.932,0.06799999999999995
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,tea,heater,0,-2.688247573806031,0.932,0.06799999999999995
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,heater,tea,0,-0.07042246429654593,0.068,0.9319999999999999
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,tea,heater,0,-2.688247573806031,0.932,0.06799999999999995
3,500,cold,tea,sink,0,-0.6733445532637655,0.49,0.51
3,500,cold,heater,tea,1,-2.6882475738060303,0.068,0.068
3,500,cold,heater,sink,0,-0.07904320734045284,0.076,0.924
3,500,cold,sink,heater,1,-0.07904320734045284,0.924,0.924
3,500,cold,sink,tea,0,-0.7133498878774648,0.51,0.49
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,yogurt,meat,0,0.0,0.0,1.0
3,500,fridge,yogurt,meat,1,-23.025850929940457,0.0,0.0
3,500,fridge,juice,water,1,-0.6386589952758756,0.528,0.528
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,ketchup,meat,0,0.0,0.0,1.0
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,milk,water,0,-0.983499481567605,0.626,0.374
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,ketchup,juice,1,-0.022245608947319737,0.978,0.978
3,500,fridge,milk,meat,0,0.0,0.0,1.0
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,ketchup,juice,1,-0.022245608947319737,0.978,0.978
3,500,fridge,juice,water,1,-0.6386589952758756,0.528,0.528
3,500,fridge,yogurt,ketchup,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,milk,water,1,-0.4684049078820385,0.626,0.626
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,yogurt,milk,1,-0.03252319170556006,0.968,0.968
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,yogurt,juice,1,-0.01816397062767118,0.982,0.982
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,juice,yogurt,0,-0.01816397062767118,0.018,0.982
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,yogurt,juice,1,-0.01816397062767118,0.982,0.982
3,500,fridge,meat,juice,1,0.0,1.0,1.0
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,juice,meat,0,0.0,0.0,1.0
3,500,fridge,milk,ketchup,0,-0.028399474521698,0.028,0.972
3,500,fridge,yogurt,milk,1,-0.03252319170556006,0.968,0.968
3,500,fridge,milk,juice,1,-0.4684049078820385,0.626,0.626
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,milk,ketchup,0,-0.028399474521698,0.028,0.972
3,500,fridge,water,ketchup,0,-0.020202707317519466,0.02,0.98
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,juice,ketchup,0,-0.022245608947319737,0.022,0.978
3,500,fridge,ketchup,yogurt,1,-0.843970070294529,0.43,0.43
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,ketchup,yogurt,1,-0.843970070294529,0.43,0.43
3,500,fridge,water,yogurt,0,-0.016129381929883644,0.016,0.984
3,500,fridge,yogurt,meat,0,0.0,0.0,1.0
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,yogurt,meat,0,0.0,0.0,1.0
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,meat,0,0.0,0.0,1.0
3,500,fridge,milk,juice,1,-0.4684049078820385,0.626,0.626
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,yogurt,juice,1,-0.01816397062767118,0.982,0.982
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,meat,juice,1,0.0,1.0,1.0
3,500,fridge,milk,meat,0,0.0,0.0,1.0
3,500,fridge,milk,yogurt,0,-0.03252319170556006,0.032,0.968
3,500,fridge,milk,juice,1,-0.4684049078820385,0.626,0.626
3,500,fridge,juice,yogurt,0,-0.01816397062767118,0.018,0.982
3,500,fridge,ketchup,water,1,-0.020202707317519466,0.98,0.98
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,ketchup,milk,1,-0.028399474521698,0.972,0.972
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,meat,milk,1,0.0,1.0,1.0
3,500,fridge,meat,juice,1,0.0,1.0,1.0
3,500,fridge,milk,ketchup,0,-0.028399474521698,0.028,0.972
3,500,fridge,water,ketchup,0,-0.020202707317519466,0.02,0.98
3,500,fridge,meat,milk,1,0.0,1.0,1.0
3,500,fridge,juice,yogurt,0,-0.01816397062767118,0.018,0.982
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,water,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,juice,water,1,-0.6386589952758756,0.528,0.528
3,500,fridge,yogurt,water,1,-0.016129381929883644,0.984,0.984
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,water,yogurt,0,-0.016129381929883644,0.016,0.984
3,500,fridge,juice,ketchup,1,-3.816712825623821,0.022,0.022
3,500,fridge,yogurt,ketchup,0,-0.8439700702945288,0.57,0.43000000000000005
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,ketchup,yogurt,0,-0.5621189181535411,0.43,0.5700000000000001
3,500,fridge,milk,water,1,-0.4684049078820385,0.626,0.626
3,500,fridge,water,ketchup,0,-0.020202707317519466,0.02,0.98
3,500,fridge,ketchup,juice,1,-0.022245608947319737,0.978,0.978
3,500,fridge,water,juice,1,-0.7507762933965817,0.472,0.472
3,500,fridge,ketchup,milk,1,-0.028399474521698,0.972,0.972
3,500,fridge,meat,yogurt,0,-23.025850929940457,1.0,0.0
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,meat,ketchup,0,-23.025850929940457,1.0,0.0
3,500,fridge,juice,milk,1,-0.983499481567605,0.374,0.374
3,500,fridge,meat,yogurt,0,-23.025850929940457,1.0,0.0
3,500,fridge,milk,yogurt,0,-0.03252319170556006,0.032,0.968
3,500,fridge,milk,meat,0,0.0,0.0,1.0
3,500,fridge,meat,yogurt,1,0.0,1.0,1.0
3,500,fridge,ketchup,meat,0,0.0,0.0,1.0
